10135,0,2,1016,1008,1022,"0,1,0,0,1",3,0,5,10,4,0,0,1003+1005
10136,0,3,1034,1002,1019,"0,0,0,1,1",5,1,2,4,15,1005/1006,0,1001/1007/1008
10137,0,2,1006,1021,1027,"0,0,1,0,0",5,1,2,10,3,0,1005/1006,1005
10138,0,3,1030,1009,1001,"0,0,1,0,0",6,1,4,4,5,1002/1003,1005,0
10140,0,0,1034,1017,1016,"0,0,0,0,3",3,1,5,10,2,1005/1006,1002/1005,0
10141,0,2,1013,1016,1012,"0,1,0,0,1",4,0,6,5,7,1002/1003,0,1001
10142,0,2,1015,1004,1013,"0,1,0,0,1",4,0,9,0,8,1002/1003,0,1002/1003
10143,0,0,1018,1018,1036,"0,0,0,1,1",2,1,7,0,20,1001/1007,1001/1007,1001
10144,0,2,1020,1024,1007,"0,0,0,1,1",5,1,4,7,3,0,0,1005
10149,0,2,1004,1021,1022,"0,1,0,0,1",3,0,6,7,7,0,1005/1006,1003+1005
10153,0,2,1005,1037,1018,"0,0,0,1,1",3,1,8,0,13,1002,1004,1001/1007
10154,0,2,1027,1013,1011,"0,0,0,1,1",5,1,4,5,7,1005,1002/1003,0
10155,0,2,1037,1018,1006,"0,0,0,0,3",3,1,7,3,10,1004,1001/1007,0
10156,0,0,1029,1015,1019,"0,0,0,1,1",3,1,7,0,16,0,1002/1003,1001/1007/1008
10157,0,0,1022,1021,1021,"0,1,0,0,1",2,0,5,11,6,1003+1005,1005/1006,1005/1006
10158,0,0,1020,1021,1020,"0,1,0,0,1",3,0,3,12,6,0,1005/1006,0
10160,0,2,1022,1007,1023,"0,1,0,0,1",2,0,7,6,10,1003+1005,1005,1001/1007
10162,0,0,1020,1014,1019,"0,1,0,0,1",3,0,5,4,16,0,0,1001/1007/1008
10163,0,2,1012,1015,1037,"0,0,0,1,1",3,1,7,2,12,1001,1002/1003,1004
10164,0,0,1016,1021,1034,"0,0,0,1,1",3,1,4,11,3,0,1005/1006,1005/1006
10166,0,2,1017,1016,1026,"0,0,0,1,1",4,1,4,9,3,1002/1005,0,0
10168,0,2,1012,1023,1036,"0,0,0,1,1",2,1,6,2,19,1001,1001/1007,1001
10169,0,2,1009,1022,1027,"0,0,1,0,0",4,1,3,10,4,1005,1003+1005,1005
10172,0,2,1010,1023,1035,"0,0,0,1,1",2,1,9,3,8,1002/1003,1001/1007,1002/1005
10173,0,3,1002,1005,1036,"0,0,0,1,1",5,1,5,0,14,0,1002,1001
10176,0,2,1013,1004,1008,"0,1,0,0,1",5,0,6,4,5,1002/1003,0,0
10177,0,3,1029,1008,1003,"0,0,0,1,1",6,1,3,4,8,0,0,1001
10178,0,3,1003,1014,1035,"0,0,0,0,3",4,1,6,3,9,1001,0,1002/1005
10181,0,2,1018,1029,1005,"0,0,0,1,1",4,1,7,0,12,1001/1007,0,1002
10184,0,0,1037,1016,1022,"0,0,0,0,3",1,1,9,6,6,1004,0,1003+1005
10185,0,2,1022,1009,1011,"0,1,0,0,1",4,0,3,9,8,1003+1005,1005,0
10186,0,2,1005,1016,1026,"0,0,1,0,0",5,1,4,6,5,1002,0,0
10187,0,2,1017,1020,1008,"0,1,0,0,1",4,0,3,11,4,1002/1005,0,0
10188,0,2,1025,1020,1012,"0,0,0,1,1",5,1,3,6,8,1002,0,1001
10189,0,2,1022,1012,1020,"0,1,0,0,1",3,0,4,9,9,1003+1005,1001,0
10190,0,2,1009,1021,1013,"0,1,0,0,1",4,0,5,8,4,1005,1005/1006,1002/1003
10193,0,2,1011,1007,1036,"0,0,0,1,1",4,1,4,5,11,0,1005,1001
10194,0,0,1015,1020,1035,"0,0,0,1,1",2,1,7,7,6,1002/1003,0,1002/1005
10195,0,2,1006,1006,1019,"0,1,0,0,1",5,0,3,6,10,0,0,1001/1007/1008
10196,0,2,1010,1025,1012,"0,0,1,0,0",6,1,5,2,6,1002/1003,1002,1001
10197,0,2,1013,1022,1011,"0,1,0,0,1",3,0,7,5,8,1002/1003,1003+1005,0
10198,0,2,1010,1016,1027,"0,0,0,0,3",5,1,5,6,2,1002/1003,0,1005
10199,0,2,1007,1008,1033,"0,0,0,1,1",5,1,2,11,1,1005,0,0
10200,0,3,1001,1018,1036,"0,0,0,1,1",4,1,6,0,15,0,1001/1007,1001
10201,0,2,1009,1028,1012,"0,0,0,1,1",6,1,1,8,6,1005,0,1001
10206,0,3,1002,1024,1006,"0,0,0,0,3",7,1,3,3,6,0,0,0
10207,0,2,1014,1015,1004,"0,1,0,0,1",4,0,8,0,11,0,1002/1003,0
10208,0,2,1004,1033,1019,"0,0,0,1,1",4,1,4,4,13,0,0,1001/1007/1008
10209,0,2,1010,1032,1020,"0,0,1,0,0",4,1,6,4,7,1002/1003,1001/1002,0
10210,0,0,1020,1033,1021,"0,0,1,0,0",3,1,3,12,4,0,0,1005/1006
10213,0,2,1009,1004,1036,"0,0,0,1,1",4,1,5,4,10,1005,0,1001
10216,0,2,1009,1004,1025,"0,0,1,0,0",6,1,4,4,5,1005,0,1002
10217,0,2,1023,1007,1030,"0,0,0,1,1",3,1,7,3,10,1001/1007,1005,1002/1003
10219,0,2,1021,1017,1012,"0,1,0,0,1",4,0,3,9,8,1005/1006,1002/1005,1001
10220,0,2,1007,1027,1015,"0,0,1,0,0",5,1,4,6,5,1005,1005,1002/1003
10221,0,0,1036,1020,1018,"0,0,0,1,1",2,1,6,4,15,1001,0,1001/1007
10222,0,3,1002,1014,1023,"0,1,0,0,1",4,0,6,0,17,0,0,1001/1007
10225,0,0,1018,1022,1021,"0,1,0,0,1",2,0,6,7,11,1001/1007,1003+1005,1005/1006
10228,0,2,1013,1004,1004,"0,1,0,0,1",5,0,8,0,7,1002/1003,0,0
10229,0,2,1012,1035,1005,"0,0,0,1,1",4,1,5,5,8,1001,1002/1005,1002
10231,0,0,1036,1016,1023,"0,0,0,1,1",1,1,8,3,15,1001,0,1001/1007
10232,0,2,1032,1005,1010,"0,0,1,0,0",5,1,7,0,8,1001/1002,1002,1002/1003
10233,0,2,1007,1017,1014,"0,1,0,0,1",4,0,6,6,5,1005,1002/1005,0
10234,0,2,1033,1020,1005,"0,0,1,0,0",4,1,4,8,5,0,0,1002
10235,0,2,1016,1027,1012,"0,0,0,1,1",5,1,2,8,7,0,1005,1001
10236,0,0,1036,1015,1018,"0,0,0,1,1",2,1,8,0,17,1001,1002/1003,1001/1007
10239,0,2,1020,1007,1017,"0,1,0,0,1",4,0,4,10,3,0,1005,1002/1005
10241,0,2,1016,1007,1015,"0,1,0,0,1",4,0,6,6,5,0,1005,1002/1003
10242,0,3,1003,1005,1035,"0,0,0,0,3",5,1,5,3,8,1001,1002,1002/1005
10244,0,2,1007,1034,1020,"0,0,0,1,1",4,1,3,11,2,1005,1005/1006,0
10245,0,3,1003,1017,1013,"0,1,0,0,1",5,0,6,3,7,1001,1002/1005,1002/1003
10246,0,2,1006,1012,1030,"0,0,0,1,1",5,1,4,5,7,0,1001,1002/1003
10247,0,3,1033,1002,1005,"0,0,0,1,1",6,1,3,4,8,0,0,1002
10248,0,0,1035,1021,1020,"0,0,0,1,1",2,1,5,11,4,1002/1005,1005/1006,0
10249,0,3,1001,1032,1014,"0,0,0,1,1",5,1,6,0,11,0,1001/1002,0
10251,0,2,1025,1017,1007,"0,0,0,0,3",5,1,5,6,2,1002,1002/1005,1005
10253,0,2,1022,1008,1011,"0,1,0,0,1",4,0,3,9,8,1003+1005,0,0
10254,0,2,1027,1004,1017,"0,0,1,0,0",5,1,4,6,5,1005,0,1002/1005
10255,0,2,1007,1028,1007,"0,0,0,0,3",6,1,3,8,0,1005,0,1005
10256,0,3,1014,1013,1001,"0,1,0,0,1",5,0,8,0,7,0,1002/1003,0
10259,0,2,1012,1013,1010,"0,1,0,0,1",5,0,7,2,6,1001,1002/1003,1002/1003
10261,0,2,1018,1029,1006,"0,0,0,0,3",4,1,6,3,9,1001/1007,0,0
10267,0,3,1025,1001,1001,"0,0,1,0,0",8,1,4,0,5,1002,0,0
10268,0,3,1007,1027,1003,"0,0,0,1,1",7,1,1,6,6,1005,1005,1001
10269,0,2,1014,1013,1005,"0,1,0,0,1",4,0,9,0,8,0,1002/1003,1002
10271,0,2,1016,1022,1008,"0,1,0,0,1",3,0,5,10,4,0,1003+1005,0
10272,0,0,1013,1023,1033,"0,0,1,0,0",2,1,8,4,9,1002/1003,1001/1007,0
10276,0,0,1023,1037,1015,"0,0,0,1,1",1,1,10,0,15,1001/1007,1004,1002/1003
10277,0,2,1005,1019,1035,"0,0,1,0,0",3,1,6,3,13,1002,1001/1007/1008,1002/1005
10280,0,2,1011,1031,1022,"0,0,1,0,0",3,1,5,5,12,0,0,1003+1005
10281,0,0,1035,1016,1014,"0,0,0,0,3",2,1,8,6,5,1002/1005,0,0
10282,0,3,1033,1001,1015,"0,0,1,0,0",5,1,5,4,6,0,0,1002/1003
10283,0,0,1033,1016,1022,"0,0,0,0,3",2,1,6,10,3,0,0,1003+1005
10284,0,2,1009,1018,1022,"0,1,0,0,1",3,0,5,7,10,1005,1001/1007,1003+1005
10285,0,0,1014,1031,1014,"0,0,0,1,1",3,1,8,0,13,0,0,0
10288,0,2,1011,1013,1020,"0,1,0,0,1",4,0,5,6,8,0,1002/1003,0
10289,0,2,1016,1009,1016,"0,1,0,0,1",4,0,4,10,3,0,1005,0
10290,0,3,1030,1003,1006,"0,0,0,0,3",6,1,4,3,7,1002/1003,1001,0
10291,0,0,1016,1033,1020,"0,0,0,1,1",3,1,4,11,3,0,0,0
10292,0,2,1020,1004,1015,"0,1,0,0,1",4,0,6,4,9,0,0,1002/1003
10294,0,2,1022,1011,1029,"0,0,0,1,1",3,1,6,5,9,1003+1005,0,0
10295,0,3,1001,1007,1033,"0,0,0,1,1",6,1,3,7,2,0,1005,0
10297,0,2,1009,1020,1015,"0,1,0,0,1",4,0,4,8,7,1005,0,1002/1003
10298,0,0,1036,1018,1023,"0,0,0,1,1",1,1,8,0,21,1001,1001/1007,1001/1007
10300,0,2,1005,1010,1024,"0,0,0,0,3",6,1,7,0,4,1002,1002/1003,0
10301,0,0,1019,1033,1022,"0,0,0,0,3",2,1,5,7,12,1001/1007/1008,0,1003+1005
10302,0,3,1003,1017,1017,"0,1,0,0,1",5,0,4,6,7,1001,1002/1005,1002/1005
10304,0,2,1016,1012,1023,"0,1,0,0,1",3,0,5,5,14,0,1001,1001/1007
10305,0,2,1013,1022,1027,"0,0,0,0,3",3,1,7,6,4,1002/1003,1003+1005,1005
10306,0,2,1007,1021,1017,"0,1,0,0,1",4,0,4,10,3,1005,1005/1006,1002/1005
10310,0,2,1007,1009,1033,"0,0,0,1,1",5,1,2,11,1,1005,1005,0
10311,0,2,1016,1007,1030,"0,0,0,0,3",4,1,6,6,3,0,1005,1002/1003
10313,0,2,1025,1014,1014,"0,0,1,0,0",4,1,8,0,9,1002,0,0
10314,0,3,1003,1035,1010,"0,0,0,1,1",5,1,6,3,5,1001,1002/1005,1002/1003
10315,0,2,1030,1005,1017,"0,0,0,1,1",4,1,7,3,6,1002/1003,1002,1002/1005
10316,0,2,1017,1012,1037,"0,0,0,1,1",3,1,6,5,9,1002/1005,1001,1004
10318,0,3,1001,1028,1011,"0,0,0,1,1",7,1,2,4,7,0,0,0
10319,0,2,1020,1029,1009,"0,0,1,0,0",4,1,4,8,5,0,0,1005
10321,0,3,1010,1009,1001,"0,1,0,0,1",7,0,4,4,3,1002/1003,1005,0
10324,0,2,1020,1013,1004,"0,1,0,0,1",4,0,7,4,6,0,1002/1003,0
10328,0,2,1028,1004,1014,"0,0,1,0,0",5,1,6,2,7,0,0,0
10329,0,2,1017,1011,1013,"0,1,0,0,1",4,0,6,5,7,1002/1005,0,1002/1003
10331,0,2,1008,1019,1023,"0,1,0,0,1",3,0,4,4,19,0,1001/1007/1008,1001/1007
10333,0,0,1029,1021,1020,"0,0,1,0,0",3,1,5,8,6,0,1005/1006,0
10334,0,0,1021,1021,1036,"0,0,0,1,1",2,1,5,8,10,1005/1006,1005/1006,1001
10335,0,3,1028,1001,1012,"0,0,0,1,1",7,1,2,4,7,0,0,1001
10336,0,3,1001,1037,1006,"0,0,0,1,1",5,1,6,3,5,0,1004,0
10337,0,3,1003,1004,1023,"0,1,0,0,1",5,0,5,0,16,1001,0,1001/1007
10338,0,3,1003,1006,1023,"0,1,0,0,1",5,0,4,3,13,1001,0,1001/1007
10339,0,2,1010,1015,1036,"0,0,1,0,0",3,1,9,0,10,1002/1003,1002/1003,1001
10342,0,2,1026,1023,1023,"0,0,0,1,1",2,1,6,3,17,0,1001/1007,1001/1007
10344,0,2,1024,1018,1013,"0,0,1,0,0",4,1,8,0,9,0,1001/1007,1002/1003
10346,0,2,1010,1014,1008,"0,1,0,0,1",5,0,6,4,5,1002/1003,0,0
10347,0,2,1012,1022,1016,"0,1,0,0,1",3,0,5,8,8,1001,1003+1005,0
10350,0,3,1002,1010,1006,"0,1,0,0,1",7,0,4,3,5,0,1002/1003,0
10354,0,2,1007,1008,1016,"0,1,0,0,1",5,0,3,10,2,1005,0,0
10355,0,2,1023,1007,1033,"0,0,0,0,3",3,1,5,7,8,1001/1007,1005,0
10357,0,2,1004,1004,1004,"0,1,0,0,1",6,0,6,0,9,0,0,0
10358,0,2,1008,1004,1022,"0,1,0,0,1",4,0,5,7,6,0,0,1003+1005
10360,0,2,1015,1034,1011,"0,0,0,1,1",4,1,4,6,9,1002/1003,1005/1006,0
10361,0,2,1005,1025,1005,"0,0,1,0,0",6,1,6,0,7,1002,1002,1002
10362,0,2,1022,1009,1021,"0,1,0,0,1",3,0,4,11,5,1003+1005,1005,1005/1006
10363,0,2,1007,1006,1014,"0,1,0,0,1",5,0,5,6,4,1005,0,0
10364,0,2,1014,1007,1021,"0,1,0,0,1",4,0,5,7,6,0,1005,1005/1006
10365,0,3,1002,1004,1037,"0,0,0,1,1",5,1,6,0,11,0,0,1004
10366,0,0,1023,1017,1037,"0,0,0,1,1",1,1,9,3,12,1001/1007,1002/1005,1004
10369,0,0,1018,1036,1022,"0,0,1,0,0",1,1,8,3,15,1001/1007,1001,1003+1005
10373,0,2,1022,1007,1029,"0,0,0,0,3",3,1,7,6,4,1003+1005,1005,0
10376,0,2,1032,1017,1007,"0,0,1,0,0",4,1,5,6,6,1001/1002,1002/1005,1005
10378,0,2,1012,1022,1013,"0,1,0,0,1",3,0,7,5,8,1001,1003+1005,1002/1003
10379,0,2,1009,1018,1023,"0,1,0,0,1",3,0,5,4,16,1005,1001/1007,1001/1007
10380,0,2,1020,1015,1007,"0,1,0,0,1",4,0,5,7,6,0,1002/1003,1005
10381,0,2,1021,1006,1017,"0,1,0,0,1",4,0,4,10,3,1005/1006,0,1002/1005
10384,0,2,1006,1021,1028,"0,0,0,1,1",5,1,3,9,2,0,1005/1006,0
10385,0,2,1004,1022,1011,"0,1,0,0,1",4,0,5,5,10,0,1003+1005,0
10386,0,0,1013,1015,1031,"0,0,1,0,0",3,1,9,0,10,1002/1003,1002/1003,0
10387,0,3,1001,1005,1006,"0,1,0,0,1",7,0,4,3,5,0,1002,0
10389,0,2,1017,1017,1009,"0,1,0,0,1",4,0,4,10,3,1002/1005,1002/1005,1005
10390,0,2,1011,1004,1035,"0,0,0,0,3",4,1,5,5,8,0,0,1002/1005
10392,0,2,1012,1032,1023,"0,0,0,1,1",3,1,5,2,18,1001,1001/1002,1001/1007
10393,0,2,1010,1027,1017,"0,0,0,0,3",5,1,5,6,2,1002/1003,1005,1002/1005
10395,0,2,1016,1012,1015,"0,1,0,0,1",4,0,5,5,10,0,1001,1002/1003
10396,0,2,1031,1010,1013,"0,0,0,0,3",4,1,9,0,6,0,1002/1003,1002/1003
10397,0,2,1012,1037,1004,"0,0,0,1,1",4,1,6,2,11,1001,1004,0
10400,0,3,1001,1017,1016,"0,1,0,0,1",5,0,5,6,4,0,1002/1005,0
10401,0,2,1021,1005,1037,"0,0,1,0,0",3,1,7,4,8,1005/1006,1002,1004
10404,0,2,1017,1021,1008,"0,1,0,0,1",4,0,3,11,4,1002/1005,1005/1006,0
10405,0,2,1016,1021,1008,"0,1,0,0,1",4,0,3,11,4,0,1005/1006,0
10406,0,0,1014,1016,1034,"0,0,0,1,1",3,1,6,7,5,0,0,1005/1006
10411,0,2,1009,1019,1035,"0,0,1,0,0",3,1,4,7,11,1005,1001/1007/1008,1002/1005
10412,0,2,1004,1032,1019,"0,0,0,1,1",4,1,5,0,18,0,1001/1002,1001/1007/1008
10413,0,2,1012,1017,1015,"0,1,0,0,1",4,0,5,5,10,1001,1002/1005,1002/1003
10415,0,2,1010,1029,1021,"0,0,0,0,3",4,1,7,4,4,1002/1003,0,1005/1006
10417,0,2,1017,1007,1009,"0,1,0,0,1",5,0,3,10,2,1002/1005,1005,1005
10418,0,0,1029,1018,1023,"0,0,0,1,1",2,1,8,0,17,0,1001/1007,1001/1007
10420,0,3,1001,1024,1014,"0,0,1,0,0",6,1,6,0,7,0,0,0
10422,0,2,1030,1004,1008,"0,0,1,0,0",5,1,5,4,6,1002/1003,0,0
10425,0,2,1006,1034,1022,"0,0,0,0,3",3,1,5,10,2,0,1005/1006,1003+1005
10426,0,0,1018,1033,1017,"0,0,1,0,0",3,1,5,7,8,1001/1007,0,1002/1005
10427,0,2,1037,1022,1008,"0,0,0,1,1",2,1,7,7,6,1004,1003+1005,0
10428,0,2,1008,1005,1007,"0,1,0,0,1",6,0,3,7,4,0,1002,1005
10430,0,2,1011,1006,1029,"0,0,0,1,1",5,1,4,5,7,0,0,0
10433,0,3,1002,1031,1023,"0,0,0,1,1",4,1,5,0,18,0,0,1001/1007
10436,0,2,1028,1012,1015,"0,0,0,1,1",5,1,4,4,9,0,1001,1002/1003
10438,0,2,1008,1033,1010,"0,0,0,0,3",5,1,4,8,1,0,0,1002/1003
10440,0,3,1003,1006,1020,"0,1,0,0,1",6,0,2,7,7,1001,0,0
10441,0,2,1036,1014,1005,"0,0,0,1,1",3,1,8,0,13,1001,0,1002
10443,0,0,1016,1035,1015,"0,0,0,0,3",2,1,8,6,5,0,1002/1005,1002/1003
10446,0,2,1017,1008,1012,"0,1,0,0,1",5,0,2,9,7,1002/1005,0,1001
10450,0,2,1007,1012,1016,"0,1,0,0,1",5,0,3,8,6,1005,1001,0
10453,0,2,1013,1005,1009,"0,1,0,0,1",5,0,6,4,5,1002/1003,1002,1005
10454,0,2,1009,1018,1036,"0,0,0,1,1",3,1,5,4,14,1005,1001/1007,1001
10455,0,2,1009,1004,1007,"0,1,0,0,1",6,0,3,7,4,1005,0,1005
10456,0,0,1014,1021,1018,"0,1,0,0,1",3,0,6,4,13,0,1005/1006,1001/1007
10457,0,2,1015,1005,1030,"0,0,1,0,0",4,1,8,0,9,1002/1003,1002,1002/1003
10458,0,0,1031,1017,1020,"0,0,0,1,1",3,1,5,7,8,0,1002/1005,0
10460,0,3,1030,1021,1003,"0,0,0,1,1",5,1,4,4,9,1002/1003,1005/1006,1001
10461,0,3,1024,1021,1002,"0,0,0,1,1",6,1,3,4,8,0,1005/1006,0
10465,0,2,1028,1023,1020,"0,0,1,0,0",3,1,5,6,10,0,1001/1007,0
10467,0,2,1005,1017,1026,"0,0,1,0,0",5,1,4,6,5,1002,1002/1005,0
10468,0,0,1021,1037,1019,"0,0,0,1,1",2,1,6,4,15,1005/1006,1004,1001/1007/1008
10470,0,2,1005,1022,1006,"0,1,0,0,1",4,0,6,6,5,1002,1003+1005,0
10471,0,0,1018,1016,1022,"0,1,0,0,1",2,0,7,6,10,1001/1007,0,1003+1005
10472,0,2,1017,1009,1009,"0,1,0,0,1",5,0,2,11,3,1002/1005,1005,1005
