10045,0,2,1008,1012,1015,"0,1,0,0,1",5,0,5,4,8,0,1001,1002
10046,0,2,1025,1011,1015,"0,0,0,0,3",4,1,6,6,3,1002/1003,1006,1002
10047,0,2,1010,1014,1021,"0,0,0,0,3",5,1,7,2,4,0,1002,1002
10048,0,2,1014,1003,1023,"0,0,0,0,3",6,1,6,2,3,1002,0,0
10049,0,2,1003,1017,1015,"0,1,0,0,1",5,0,6,4,5,0,1002+1005,1002
10052,0,2,1011,1007,1015,"0,1,0,0,1",5,0,5,6,4,1006,1002,1002
10053,0,1,1003,1009,1003,"0,1,0,0,1",8,0,4,0,7,0,1002,0
10054,0,2,1004,1014,1011,"0,1,0,0,1",6,0,3,8,2,0,1002,1006
10055,0,2,1014,1011,1010,"0,1,0,0,1",5,0,5,6,4,1002,1006,0
10057,0,2,1014,1007,1019,"0,0,0,0,3",6,1,5,4,2,1002,1002,0
10059,0,2,1003,1014,1024,"0,0,0,1,1",6,1,4,5,3,0,1002,1005
10062,0,2,1015,1017,1021,"0,0,0,0,3",4,1,7,4,4,1002,1002+1005,1002
10063,0,2,1013,1011,1001,"0,1,0,0,1",7,0,4,4,3,1003/1004,1006,0
10064,0,2,1016,1022,1013,"0,0,0,0,3",4,1,8,2,5,1003,0,1003/1004
10065,0,2,1015,1019,1014,"0,0,0,0,3",5,1,6,4,3,1002,0,1002
10066,0,2,1005,1014,1022,"0,0,1,0,0",6,1,4,4,5,1001,1002,0
10068,0,2,1015,1004,1007,"0,1,0,0,1",6,0,5,4,4,1002,0,1002
10071,0,2,1001,1015,1012,"0,1,0,0,1",7,0,3,3,8,0,1002,1001
10072,0,2,1003,1003,1026,"0,0,1,0,0",7,1,5,0,6,0,0,1002/1003
10073,0,2,1023,1015,1017,"0,0,0,0,3",4,1,7,4,4,0,1002,1002+1005
10074,0,1,1002,1007,1021,"0,0,0,0,3",7,1,5,2,2,0,1002,1002
10076,0,1,1021,1007,1011,"0,0,0,1,1",6,1,4,5,3,1002,1002,1006
10077,0,2,1015,1012,1015,"0,1,0,0,1",4,0,6,4,9,1002,1001,1002
10078,0,2,1009,1016,1007,"0,1,0,0,1",5,0,7,1,8,1002,1003,1002
10079,0,2,1023,1013,1005,"0,0,1,0,0",6,1,6,0,7,0,1003/1004,1001
10080,0,2,1016,1021,1001,"0,0,1,0,0",7,1,5,0,6,1003,1002,0
10082,0,2,1025,1012,1016,"0,0,0,1,1",4,1,6,3,9,1002/1003,1001,1003
10084,0,2,1001,1003,1015,"0,1,0,0,1",8,0,4,1,5,0,0,1002
10085,0,2,1014,1004,1023,"0,0,0,0,3",6,1,5,4,2,1002,0,0
10086,0,2,1015,1002,1012,"0,1,0,0,1",6,0,4,4,7,1002,0,1001
10088,0,2,1023,1017,1011,"0,0,0,1,1",5,1,4,7,3,0,1002+1005,1006
10089,0,2,1009,1014,1005,"0,1,0,0,1",6,0,5,2,8,1002,1002,1001
10090,0,1,1022,1007,1006,"0,0,1,0,0",7,1,3,4,4,0,1002,0
10091,0,2,1005,1007,1013,"0,1,0,0,1",6,0,6,1,7,1001,1002,1003/1004
10094,0,2,1023,1010,1014,"0,0,0,0,3",5,1,7,2,4,0,0,1002
10096,0,2,1011,1010,1016,"0,1,0,0,1",5,0,5,4,8,1006,0,1003
10097,0,2,1002,1017,1009,"0,1,0,0,1",6,0,5,4,4,0,1002+1005,1002
10098,0,2,1017,1002,1020,"0,0,1,0,0",7,1,3,4,4,1002+1005,0,0
10099,0,2,1025,1014,1012,"0,0,0,1,1",4,1,6,5,5,1002/1003,1002,1001
10102,0,2,1006,1014,1025,"0,0,0,0,3",5,1,6,4,3,0,1002,1002/1003
10104,0,1,1011,1003,1008,"0,1,0,0,1",7,0,3,5,4,1006,0,0
10107,0,2,1017,1002,1009,"0,1,0,0,1",6,0,5,4,4,1002+1005,0,1002
10110,0,2,1019,1003,1016,"0,0,0,1,1",7,1,4,1,7,0,0,1003
10112,0,1,1010,1002,1002,"0,1,0,0,1",8,0,4,2,3,0,0,0
10113,0,2,1014,1020,1017,"0,0,0,1,1",5,1,5,5,4,1002,0,1002+1005
10114,0,2,1020,1015,1007,"0,0,1,0,0",6,1,5,2,6,0,1002,1002
10115,0,2,1022,1008,1017,"0,0,0,0,3",5,1,5,6,2,0,0,1002+1005
10119,0,1,1022,1004,1006,"0,0,0,1,1",8,1,1,5,4,0,0,0
10121,0,2,1016,1008,1024,"0,0,1,0,0",5,1,5,4,6,1003,0,1005
10124,0,2,1016,1010,1008,"0,1,0,0,1",5,0,7,1,8,1003,0,0
10127,0,2,1023,1012,1017,"0,0,1,0,0",5,1,4,5,7,0,1001,1002+1005
10129,0,2,1016,1008,1019,"0,0,1,0,0",6,1,5,2,6,1003,0,0
10130,0,2,1012,1026,1013,"0,0,1,0,0",4,1,7,2,8,1001,1002/1003,1003/1004
10132,0,1,1004,1021,1002,"0,0,0,1,1",8,1,3,3,2,0,1002,0
10137,0,2,1011,1017,1012,"0,1,0,0,1",5,0,2,9,7,1006,1002+1005,1001
10138,0,1,1009,1022,1006,"0,0,0,1,1",7,1,3,3,6,1002,0,0
10139,0,1,1002,1002,1012,"0,1,0,0,1",8,0,2,4,5,0,0,1001
10140,0,2,1010,1017,1002,"0,1,0,0,1",6,0,5,4,4,0,1002+1005,0
10141,0,1,1011,1003,1021,"0,0,1,0,0",7,1,3,4,4,1006,0,1002
10142,0,1,1007,1011,1002,"0,1,0,0,1",7,0,3,6,2,1002,1006,0
10143,0,1,1010,1008,1022,"0,0,0,1,1",6,1,5,3,4,0,0,0
10144,0,1,1008,1007,1004,"0,1,0,0,1",7,0,4,4,3,0,1002,0
10145,0,2,1002,1004,1015,"0,1,0,0,1",7,0,4,4,3,0,0,1002
10146,0,2,1018,1007,1017,"0,0,0,0,3",6,1,5,4,2,0,1002,1002+1005
10148,0,2,1019,1013,1004,"0,0,0,1,1",7,1,4,3,3,0,1003/1004,0
10149,0,2,1017,1014,1024,"0,0,0,0,3",4,1,5,8,2,1002+1005,1002,1005
10150,0,2,1002,1014,1024,"0,0,0,0,3",6,1,4,6,1,0,1002,1005
10152,0,2,1015,1014,1019,"0,0,0,0,3",5,1,6,4,3,1002,1002,0
10154,0,2,1016,1017,1012,"0,1,0,0,1",4,0,5,5,10,1003,1002+1005,1001
10155,0,2,1005,1027,1010,"0,0,0,1,1",6,1,3,4,8,1001,1006,0
10156,0,1,1009,1008,1008,"0,1,0,0,1",6,0,6,2,5,1002,0,0
10158,0,1,1002,1008,1021,"0,0,0,0,3",7,1,5,2,2,0,0,1002
10159,0,2,1004,1003,1015,"0,1,0,0,1",7,0,4,3,5,0,0,1002
10163,0,2,1007,1017,1004,"0,1,0,0,1",6,0,4,6,3,1002,1002+1005,0
10164,0,2,1006,1015,1015,"0,1,0,0,1",5,0,6,3,7,0,1002,1002
10165,0,2,1008,1017,1020,"0,0,1,0,0",6,1,4,4,5,0,1002+1005,0
10166,0,1,1020,1003,1009,"0,0,0,1,1",8,1,3,0,8,0,0,1002
10168,0,2,1020,1017,1010,"0,0,0,1,1",6,1,4,3,7,0,1002+1005,0
10169,0,2,1011,1003,1015,"0,1,0,0,1",6,0,4,5,5,1006,0,1002
10172,0,1,1009,1021,1008,"0,0,0,1,1",6,1,6,1,5,1002,1002,0
10174,0,2,1016,1022,1008,"0,0,0,1,1",5,1,6,3,5,1003,0,0
10175,0,2,1003,1014,1006,"0,1,0,0,1",7,0,4,3,5,0,1002,0
10176,0,2,1019,1017,1003,"0,0,1,0,0",7,1,3,4,4,0,1002+1005,0
10179,0,1,1007,1008,1020,"0,0,1,0,0",7,1,4,2,5,1002,0,0
10180,0,2,1002,1027,1007,"0,0,0,0,3",6,1,4,6,1,0,1006,1002
10181,0,2,1025,1007,1009,"0,0,0,0,3",5,1,7,2,4,1002/1003,1002,1002
10182,0,1,1004,1008,1008,"0,1,0,0,1",7,0,4,4,3,0,0,0
10183,0,2,1008,1015,1001,"0,1,0,0,1",7,0,5,2,4,0,1002,0
10184,0,2,1017,1022,1008,"0,0,0,0,3",5,1,5,6,2,1002+1005,0,0
10186,0,2,1008,1027,1007,"0,0,0,0,3",5,1,5,6,2,0,1006,1002
10187,0,2,1001,1016,1008,"0,1,0,0,1",7,0,5,1,6,0,1003,0
10188,0,1,1007,1011,1006,"0,1,0,0,1",7,0,2,6,5,1002,1006,0
10189,0,2,1027,1010,1017,"0,0,0,1,1",4,1,5,7,4,1006,0,1002+1005
10190,0,2,1025,1002,1001,"0,0,0,0,3",8,1,4,2,1,1002/1003,0,0
10191,0,2,1014,1015,1024,"0,0,0,0,3",4,1,6,6,3,1002,1002,1005
10193,0,2,1026,1016,1017,"0,0,0,1,1",3,1,8,3,7,1002/1003,1003,1002+1005
10194,0,2,1019,1008,1013,"0,0,0,0,3",6,1,6,2,3,0,0,1003/1004
10195,0,2,1016,1014,1016,"0,1,0,0,1",3,0,9,2,8,1003,1002,1003
10196,0,2,1014,1013,1020,"0,0,0,0,3",5,1,7,2,4,1002,1003/1004,0
10197,0,2,1011,1026,1009,"0,0,1,0,0",5,1,5,4,6,1006,1002/1003,1002
10198,0,2,1011,1016,1002,"0,1,0,0,1",6,0,4,5,5,1006,1003,0
10200,0,2,1019,1013,1006,"0,0,1,0,0",7,1,4,2,5,0,1003/1004,0
10201,0,1,1002,1024,1009,"0,0,1,0,0",7,1,3,4,4,0,1005,1002
10204,0,2,1027,1008,1015,"0,0,0,0,3",4,1,6,6,3,1006,0,1002
10205,0,1,1002,1007,1023,"0,0,0,0,3",7,1,5,2,2,0,1002,0
10207,0,2,1007,1014,1024,"0,0,0,0,3",5,1,5,6,2,1002,1002,1005
10210,0,2,1011,1027,1011,"0,0,1,0,0",5,1,1,12,2,1006,1006,1006
10211,0,2,1004,1023,1016,"0,0,1,0,0",6,1,5,2,6,0,0,1003
10212,0,2,1007,1012,1016,"0,1,0,0,1",5,0,5,3,10,1002,1001,1003
10213,0,2,1027,1015,1004,"0,0,0,1,1",5,1,4,7,3,1006,1002,0
10214,0,2,1020,1013,1010,"0,0,1,0,0",6,1,6,0,7,0,1003/1004,0
10215,0,2,1013,1005,1014,"0,1,0,0,1",5,0,7,2,6,1003/1004,1001,1002
10216,0,1,1003,1003,1022,"0,0,1,0,0",8,1,3,2,4,0,0,0
10218,0,2,1025,1004,1002,"0,0,0,0,3",7,1,4,4,1,1002/1003,0,0
10220,0,2,1009,1002,1017,"0,1,0,0,1",6,0,5,4,4,1002,0,1002+1005
10224,0,2,1017,1024,1017,"0,0,0,1,1",4,1,4,9,3,1002+1005,1005,1002+1005
10228,0,1,1024,1009,1010,"0,0,0,1,1",6,1,4,3,7,1005,1002,0
10229,0,2,1006,1010,1016,"0,1,0,0,1",6,0,5,1,10,0,0,1003
10230,0,2,1018,1016,1005,"0,0,0,1,1",7,1,4,0,9,0,1003,1001
10233,0,1,1021,1011,1010,"0,0,1,0,0",6,1,4,4,5,1002,1006,0
10235,0,2,1011,1014,1023,"0,0,0,0,3",5,1,5,6,2,1006,1002,0
10237,0,2,1014,1026,1012,"0,0,1,0,0",4,1,6,4,7,1002,1002/1003,1001
10238,0,1,1002,1011,1002,"0,1,0,0,1",8,0,2,6,1,0,1006,0
10239,0,2,1007,1011,1027,"0,0,0,1,1",5,1,3,9,2,1002,1006,1006
10241,0,2,1010,1002,1027,"0,0,0,1,1",6,1,4,5,3,0,0,1006
10243,0,2,1005,1026,1016,"0,0,0,1,1",5,1,6,0,11,1001,1002/1003,1003
10245,0,2,1012,1017,1014,"0,1,0,0,1",4,0,5,7,6,1001,1002+1005,1002
10249,0,2,1024,1007,1015,"0,0,0,1,1",5,1,5,5,4,1005,1002,1002
10250,0,2,1017,1004,1017,"0,1,0,0,1",5,0,4,8,3,1002+1005,0,1002+1005
10254,0,2,1012,1018,1014,"0,0,1,0,0",6,1,4,4,5,1001,0,1002
10255,0,2,1004,1015,1019,"0,0,1,0,0",7,1,3,4,4,0,1002,0
10258,0,2,1008,1006,1015,"0,1,0,0,1",6,0,5,3,6,0,0,1002
10259,0,1,1007,1019,1008,"0,0,0,1,1",7,1,4,3,3,1002,0,0
10260,0,2,1004,1027,1001,"0,0,1,0,0",8,1,1,6,2,0,1006,0
10262,0,2,1012,1027,1014,"0,0,1,0,0",4,1,4,8,5,1001,1006,1002
10263,0,2,1017,1017,1010,"0,1,0,0,1",4,0,6,6,5,1002+1005,1002+1005,0
10264,0,2,1013,1001,1020,"0,0,1,0,0",8,1,4,0,5,1003/1004,0,0
10265,0,1,1022,1008,1006,"0,0,1,0,0",7,1,3,4,4,0,0,0
10267,0,2,1016,1007,1004,"0,1,0,0,1",6,0,5,3,6,1003,1002,0
10268,0,1,1021,1008,1012,"0,0,0,1,1",6,1,4,3,7,1002,0,1001
10271,0,1,1003,1003,1003,"0,1,0,0,1",9,0,3,0,6,0,0,0
10272,0,1,1004,1008,1006,"0,1,0,0,1",8,0,2,4,5,0,0,0
10274,0,2,1027,1016,1003,"0,0,1,0,0",5,1,5,4,6,1006,1003,0
10275,0,2,1005,1015,1016,"0,1,0,0,1",5,0,6,1,11,1001,1002,1003
10276,0,2,1027,1009,1012,"0,0,0,1,1",5,1,3,6,8,1006,1002,1001
10278,0,2,1007,1002,1026,"0,0,0,0,3",6,1,6,2,3,1002,0,1002/1003
10279,0,2,1019,1009,1015,"0,0,1,0,0",6,1,5,2,6,0,1002,1002
10280,0,3,1007,1024,1001,"0,0,1,0,0",8,1,2,4,3,1002,1005,0
10281,0,2,1019,1016,1010,"0,0,0,1,1",6,1,5,1,8,0,1003,0
10282,0,2,1003,1013,1024,"0,0,0,1,1",6,1,5,3,4,0,1003/1004,1005
10283,0,2,1017,1012,1016,"0,1,0,0,1",4,0,5,5,10,1002+1005,1001,1003
10284,0,1,1018,1008,1007,"0,0,0,0,3",7,1,5,2,2,0,0,1002
10285,0,2,1007,1019,1017,"0,0,0,1,1",6,1,4,5,3,1002,0,1002+1005
10288,0,1,1008,1002,1020,"0,0,1,0,0",8,1,3,2,4,0,0,0
10289,0,2,1007,1024,1016,"0,0,1,0,0",5,1,5,4,6,1002,1005,1003
10291,0,2,1007,1006,1014,"0,1,0,0,1",6,0,5,4,4,1002,0,1002
10292,0,2,1017,1015,1011,"0,1,0,0,1",4,0,5,8,4,1002+1005,1002,1006
10293,0,2,1016,1017,1007,"0,1,0,0,1",4,0,7,4,6,1003,1002+1005,1002
10294,0,2,1006,1025,1015,"0,0,0,1,1",5,1,6,3,5,0,1002/1003,1002
10297,0,2,1021,1015,1012,"0,0,0,1,1",5,1,5,3,8,1002,1002,1001
10299,0,2,1016,1022,1011,"0,0,1,0,0",5,1,4,6,5,1003,0,1006
10301,0,2,1018,1013,1010,"0,0,0,0,3",6,1,7,0,4,0,1003/1004,0
10302,0,2,1002,1012,1026,"0,0,0,1,1",6,1,4,3,7,0,1001,1002/1003
10304,0,1,1007,1011,1019,"0,0,1,0,0",7,1,2,6,3,1002,1006,0
10305,0,2,1015,1019,1013,"0,0,0,0,3",5,1,7,2,4,1002,0,1003/1004
10306,0,2,1017,1002,1006,"0,1,0,0,1",7,0,3,5,4,1002+1005,0,0
10309,0,2,1023,1012,1013,"0,0,1,0,0",5,1,6,2,7,0,1001,1003/1004
10312,0,2,1001,1016,1015,"0,1,0,0,1",6,0,6,1,7,0,1003,1002
10313,0,1,1004,1008,1007,"0,1,0,0,1",7,0,4,4,3,0,0,1002
10314,0,3,1001,1018,1005,"0,0,0,1,1",10,1,1,0,6,0,0,1001
10315,0,2,1010,1022,1014,"0,0,0,0,3",5,1,6,4,3,0,0,1002
10317,0,2,1006,1017,1021,"0,0,1,0,0",6,1,4,4,5,0,1002+1005,1002
10318,0,2,1004,1014,1024,"0,0,0,1,1",6,1,3,7,2,0,1002,1005
10319,0,2,1007,1017,1026,"0,0,0,0,3",4,1,7,4,4,1002,1002+1005,1002/1003
10320,0,2,1017,1015,1001,"0,1,0,0,1",6,0,5,4,4,1002+1005,1002,0
10321,0,2,1024,1013,1002,"0,0,0,0,3",6,1,5,4,2,1005,1003/1004,0
10323,0,2,1013,1001,1001,"0,1,0,0,1",9,0,4,0,3,1003/1004,0,0
10324,0,1,1004,1009,1018,"0,0,1,0,0",8,1,3,2,4,0,1002,0
10325,0,2,1006,1013,1006,"0,1,0,0,1",7,0,4,2,7,0,1003/1004,0
10327,0,2,1003,1016,1007,"0,1,0,0,1",6,0,6,1,7,0,1003,1002
10328,0,2,1008,1024,1016,"0,0,1,0,0",5,1,5,4,6,0,1005,1003
10331,0,1,1007,1006,1008,"0,1,0,0,1",7,0,4,3,5,1002,0,0
10332,0,1,1024,1007,1009,"0,0,1,0,0",6,1,4,4,5,1005,1002,1002
10333,0,2,1022,1003,1014,"0,0,0,0,3",6,1,5,4,2,0,0,1002
10335,0,2,1014,1021,1010,"0,0,0,0,3",5,1,7,2,4,1002,1002,0
10339,0,2,1001,1015,1019,"0,0,1,0,0",8,1,3,2,4,0,1002,0
10340,0,3,1001,1010,1009,"0,1,0,0,1",8,0,4,0,7,0,0,1002
10341,0,2,1013,1007,1006,"0,1,0,0,1",6,0,6,2,5,1003/1004,1002,0
10343,0,2,1010,1016,1027,"0,0,1,0,0",4,1,6,4,7,0,1003,1006
10344,0,2,1016,1014,1019,"0,0,0,1,1",5,1,6,3,5,1003,1002,0
10345,0,1,1007,1002,1024,"0,0,0,1,1",7,1,3,5,2,1002,0,1005
10346,0,2,1014,1009,1010,"0,1,0,0,1",5,0,7,2,6,1002,1002,0
10347,0,2,1001,1009,1015,"0,1,0,0,1",7,0,5,1,6,0,1002,1002
10348,0,2,1011,1015,1025,"0,0,0,0,3",4,1,6,6,3,1006,1002,1002/1003
10349,0,1,1023,1003,1002,"0,0,0,1,1",8,1,4,1,3,0,0,0
10351,0,1,1002,1011,1007,"0,1,0,0,1",7,0,3,6,2,0,1006,1002
10352,0,1,1004,1009,1021,"0,0,1,0,0",7,1,4,2,5,0,1002,1002
10353,0,3,1001,1022,1008,"0,0,0,1,1",8,1,3,3,2,0,0,0
10354,0,2,1010,1003,1015,"0,1,0,0,1",6,0,6,1,7,0,0,1002
10356,0,2,1005,1002,1026,"0,0,0,1,1",7,1,4,1,7,1001,0,1002/1003
10357,0,2,1010,1010,1015,"0,1,0,0,1",5,0,7,1,8,0,0,1002
10360,0,2,1019,1017,1013,"0,0,0,0,3",5,1,6,4,3,0,1002+1005,1003/1004
10361,0,1,1020,1010,1007,"0,0,1,0,0",7,1,4,1,7,0,0,1002
10363,0,2,1001,1021,1017,"0,0,0,1,1",7,1,4,3,3,0,1002,1002+1005
10364,0,2,1023,1007,1017,"0,0,0,0,3",5,1,6,4,3,0,1002,1002+1005
10365,0,2,1008,1002,1026,"0,0,0,0,3",6,1,6,2,3,0,0,1002/1003
10366,0,2,1012,1014,1021,"0,0,1,0,0",5,1,5,4,6,1001,1002,1002
10367,0,2,1013,1004,1019,"0,0,0,1,1",7,1,4,3,3,1003/1004,0,0
10370,0,2,1014,1021,1005,"0,0,1,0,0",6,1,5,2,6,1002,1002,1001
10373,0,2,1009,1003,1014,"0,1,0,0,1",6,0,6,2,5,1002,0,1002
10376,0,2,1012,1026,1008,"0,0,1,0,0",5,1,5,3,8,1001,1002/1003,0
10378,0,1,1010,1007,1002,"0,1,0,0,1",7,0,5,2,4,0,1002,0
10379,0,2,1022,1015,1006,"0,0,1,0,0",6,1,4,4,5,0,1002,0
10380,0,2,1025,1012,1008,"0,0,1,0,0",5,1,5,4,6,1002/1003,1001,0
10382,0,2,1016,1015,1012,"0,1,0,0,1",4,0,6,3,11,1003,1002,1001
10383,0,2,1014,1024,1004,"0,0,0,1,1",6,1,3,7,2,1002,1005,0
10384,0,2,1014,1008,1012,"0,1,0,0,1",5,0,5,5,6,1002,0,1001
10386,0,1,1007,1022,1007,"0,0,0,0,3",6,1,5,4,2,1002,0,1002
10389,0,2,1010,1007,1025,"0,0,0,0,3",5,1,7,2,4,0,1002,1002/1003
10391,0,1,1006,1018,1010,"0,0,0,1,1",8,1,3,1,6,0,0,0
10395,0,2,1008,1008,1026,"0,0,0,0,3",5,1,7,2,4,0,0,1002/1003
10397,0,2,1021,1017,1017,"0,0,0,0,3",4,1,6,6,3,1002,1002+1005,1002+1005
10398,0,1,1023,1003,1004,"0,0,1,0,0",8,1,3,2,4,0,0,0
10399,0,2,1009,1009,1027,"0,0,1,0,0",5,1,5,4,6,1002,1002,1006
10402,0,2,1005,1017,1027,"0,0,0,0,3",5,1,3,7,6,1001,1002+1005,1006
10403,0,2,1025,1002,1003,"0,0,0,0,3",7,1,5,2,2,1002/1003,0,0
10406,0,2,1017,1008,1023,"0,0,0,0,3",5,1,6,4,3,1002+1005,0,0
10408,0,1,1009,1018,1002,"0,0,0,1,1",8,1,4,1,3,1002,0,0
10409,0,3,1008,1007,1001,"0,1,0,0,1",8,0,4,2,3,0,1002,0
10411,0,2,1014,1016,1019,"0,0,0,1,1",5,1,6,3,5,1002,1003,0
10412,0,2,1016,1016,1010,"0,1,0,0,1",4,0,8,0,11,1003,1003,0
10414,0,1,1007,1008,1004,"0,1,0,0,1",7,0,4,4,3,1002,0,0
10418,0,2,1012,1002,1013,"0,1,0,0,1",6,0,5,3,6,1001,0,1003/1004
10420,0,1,1003,1008,1024,"0,0,1,0,0",7,1,3,4,4,0,0,1005
10421,0,1,1009,1021,1009,"0,0,1,0,0",6,1,6,0,7,1002,1002,1002
10422,0,1,1023,1009,1009,"0,0,1,0,0",6,1,6,0,7,0,1002,1002
10424,0,2,1012,1018,1017,"0,0,1,0,0",6,1,3,5,6,1001,0,1002+1005
10425,0,1,1007,1004,1019,"0,0,1,0,0",8,1,2,4,3,1002,0,0
10427,0,2,1013,1009,1023,"0,0,0,0,3",5,1,8,0,5,1003/1004,1002,0
10429,0,2,1022,1015,1012,"0,0,0,1,1",5,1,4,5,7,0,1002,1001
10430,0,2,1014,1017,1012,"0,1,0,0,1",4,0,5,7,6,1002,1002+1005,1001
10432,0,2,1014,1004,1006,"0,1,0,0,1",7,0,3,5,4,1002,0,0
10433,0,2,1009,1025,1017,"0,0,0,0,3",4,1,7,4,4,1002,1002/1003,1002+1005
10436,0,2,1006,1010,1014,"0,1,0,0,1",6,0,5,3,6,0,0,1002
10437,0,2,1013,1010,1026,"0,0,0,0,3",4,1,9,0,6,1003/1004,0,1002/1003
10438,0,2,1003,1013,1011,"0,1,0,0,1",6,0,5,4,4,0,1003/1004,1006
10439,0,2,1006,1027,1008,"0,0,1,0,0",6,1,3,6,4,0,1006,0
10440,0,1,1004,1008,1019,"0,0,1,0,0",8,1,2,4,3,0,0,0
10443,0,2,1013,1020,1017,"0,0,0,1,1",5,1,6,3,5,1003/1004,0,1002+1005
10444,0,2,1023,1009,1014,"0,0,0,0,3",5,1,7,2,4,0,1002,1002
10445,0,2,1014,1003,1011,"0,1,0,0,1",6,0,4,6,3,1002,0,1006
10449,0,2,1017,1012,1026,"0,0,0,1,1",4,1,5,5,8,1002+1005,1001,1002/1003
10451,0,2,1015,1006,1026,"0,0,1,0,0",5,1,6,2,7,1002,0,1002/1003
10452,0,1,1004,1021,1007,"0,0,0,1,1",7,1,4,3,3,0,1002,1002
10453,0,2,1027,1010,1002,"0,0,0,1,1",6,1,4,5,3,1006,0,0
10454,0,2,1004,1016,1002,"0,1,0,0,1",7,0,4,3,5,0,1003,0
10455,0,3,1008,1019,1001,"0,0,1,0,0",9,1,2,2,3,0,0,0
10457,0,2,1012,1025,1003,"0,0,0,1,1",6,1,4,3,7,1001,1002/1003,0
10463,0,2,1008,1004,1017,"0,1,0,0,1",6,0,4,6,3,0,0,1002+1005
10465,0,2,1005,1013,1014,"0,1,0,0,1",5,0,7,2,6,1001,1003/1004,1002
10466,0,2,1022,1015,1011,"0,0,0,1,1",5,1,4,7,3,0,1002,1006
10467,0,2,1011,1014,1020,"0,0,1,0,0",6,1,3,6,4,1006,1002,0
10468,0,2,1008,1014,1012,"0,1,0,0,1",5,0,5,5,6,0,1002,1001
10470,0,1,1021,1010,1009,"0,0,1,0,0",6,1,6,0,7,1002,0,1002
10471,0,2,1012,1027,1015,"0,0,0,1,1",4,1,4,7,7,1001,1006,1002
